5556,3636,3588,12828,4139
7349,3082,1921,13819,12380
7569,6858,12096,10750,2974
4605,4173,2836,2267,11126
12593,9939,2742,1887,12943
3275,603,5542,6553,5516
5980,193,13890,14268,5646
522,2799,7447,8212,9555
4605,1712,9047,6006,4969
5467,4877,12259,7952,7298
12690,4711,13222,380,6754
8547,8012,7006,1089,11638
9324,2606,907,3941,13537
4460,2205,10016,11997,3273
10016,10558,2205,12364,3867
528,328,135,5803,839
4160,340,10313,9686,9219
1266,14066,2695,9849,5851
9992,9702,6256,2997,11789
3792,6930,5658,4095,8125
6084,11626,3102,3446,13703
12273,8280,6834,4181,9116
10968,10495,1055,4239,7124
1756,13550,757,1570,8532
1266,10912,9698,14176,8089
13847,12856,11826,8206,5265
1725,4911,9701,7051,8985
12061,1528,11464,13631,13900
13847,277,2551,2185,11955
3082,5051,11754,5310,8607
7569,5318,8768,9583,8867
1266,5142,11236,9569,13373
1266,493,385,3566,6277
14049,6430,12102,10207,13909
12486,523,3889,10215,4860
3948,5568,5650,1455,11297
4605,8955,12735,10878,7093
1266,11051,8352,2711,8543
11484,6726,1310,7183,4429
6182,1691,3498,10779,1955
12477,1010,6601,4520,7296
11254,7780,1617,12119,1312
1731,7082,7850,1111,2518
12061,9050,6724,13214,5611
14351,404,7657,3767,9636
14351,404,7657,3767,9636
14351,404,7657,3767,9636
14351,3042,14539,10755,9181
14351,3042,14539,10755,9181
14351,3042,14539,10755,9181
8089,11715,9449,1265,4640
13847,14154,538,323,3632
4150,12920,10492,12250,801
7569,2348,7292,8633,233
11141,6594,9458,13700,7577
13284,7540,7364,10765,14528
7565,2822,7006,10293,7811
13847,9587,12646,11750,7199
13713,3483,11132,2757,9689
528,5955,4956,10779,4782
12687,7666,4235,12338,4390
1266,2403,2074,9039,10997
5903,4605,3782,410,6878
4599,4304,7945,5454,4796
7526,3565,12922,677,13207
5794,12294,2616,8232,5869
13180,10517,11803,9107,7752
8627,13341,12604,1001,366
14106,14055,12947,7719,12713
1141,4255,4126,10606,14419
1377,13651,13456,6533,5204
7059,667,1121,8789,14445
7756,13453,529,2790,4715
12060,10326,4365,1078,12079
12060,10326,4365,1078,12079
12830,4305,3581,209,3342
7526,8874,11885,1541,10106
2742,2384,11658,11573,6424
9672,6883,2223,2347,12964
9312,12411,5979,4218,5998
12272,9420,10890,14283,5939
12313,9324,6198,13672,13669
4911,6472,13751,906,2686
11913,1702,1697,6644,2073
3745,4137,1415,12642,4593
4605,9803,724,13553,4933
4815,13497,8704,11446,1113
9383,6498,10561,2793,7820
1266,13324,213,9434,7006
2551,4432,3637,9639,13934
7285,3678,9639,3409,9415
12061,12397,3769,12760,4223
9639,3832,6046,8257,7449
9324,4388,1364,357,4366
9324,9003,2121,3009,10334
68,5065,3662,1662,9316
11870,1119,8673,8513,792
12205,11119,10665,1418,5469
9775,9838,5224,10469,64
8758,280,11158,11771,7390
12380,4399,9262,9695,10880
8758,2067,10653,13202,11595
10558,11034,10547,14394,14381
4599,4894,12512,7093,1588
8868,4193,4879,14022,10982
10885,1114,10905,7083,7746
588,10189,173,9054,13927
13847,1354,12209,1822,13022
8004,6615,12749,2939,1028
5817,9901,12927,11851,1086
12182,10721,3639,135,2332
3860,11446,373,14307,7750
4009,7327,2055,10295,8347
13303,5773,14099,5895,4734
2607,5186,4137,11886,7014
12173,150,1705,1914,413
7569,8633,9928,1329,3297
7569,4066,4817,12194,2557
7333,8906,2158,3902,8621
5196,7165,3640,3051,5737
7686,8968,5473,10231,2295
6005,9639,3236,4150,12807
920,3061,13651,1377,8880
6325,407,5170,11638,5370
7569,14310,13470,2910,13367
754,5980,6535,11859,14268
4605,10895,7747,11228,3738
435,7909,2291,2870,13573
12611,8501,5276,1048,10427
4460,6533,12901,11309,8882
6235,10278,9639,12302,4627
6084,9758,11843,7674,6128
14521,9670,2822,8893,22
3082,2416,4827,4649,3537
8868,5826,2993,486,5670
10527,7315,3579,3472,7946
10613,2350,9448,6128,12112
4590,12060,1304,2244,4681
4590,12060,1304,2244,4681
12088,1773,2966,9753,13305
11965,106,3134,6930,7947
11864,1152,8171,6550,9639
7886,8821,10960,10668,867
14216,1588,9569,3485,9763
14216,1588,9569,3485,9763
14216,1588,9569,3485,9763
14205,10689,67,9079,3098
1266,11414,745,6800,7872
4305,4083,12960,4278,1856
1565,3082,2447,5282,10114
3949,7526,3358,2142,4171
6011,13240,8135,9252,9042
7569,7129,910,4954,1849
1812,5992,12883,3050,2627
8758,3753,7945,13582,7050
2718,13384,2532,11175,12788
2718,13384,2532,11175,12788
4605,1881,11236,2357,3026
8868,14440,195,14380,7311
12320,9180,11430,6493,1822
10052,10844,10891,5215,1767
13395,3767,13375,6048,10464
5362,8315,5758,4994,2696
8868,6382,14447,5403,5978
7708,6151,7716,6405,13913
5494,4244,10713,10854,6871
3053,10955,7898,607,911
5988,8386,5977,3366,9495
12413,5051,3082,9426,9048
11389,10009,9639,1005,3832
617,3082,5051,13199,105
12061,2206,14001,2993,11723
3598,2355,7527,10241,1359
3598,7527,4098,13650,5532
6533,6165,13742,8199,7325
7569,4150,10525,14176,10695
793,728,5221,10993,13090
802,3929,14515,6266,12229
1266,642,9698,2403,5068
1231,4249,4096,95,9906
13965,1727,2697,10791,1368
7526,11865,4928,2974,7482
9646,1304,13562,3042,1659
7526,9528,3483,10519,9838
6613,3281,1369,5125,6776
13819,13891,13968,11835,13474
10645,13246,10778,1159,10511
9203,5549,2592,4579,7347
14399,12677,943,10947,12153
12677,10808,4704,6809,9058
12677,10808,4704,6809,9058
7726,5789,1843,624,13973
3353,4687,723,3470,9203
3353,4687,723,3470,9203
3353,4687,723,3470,9203
2268,8868,12774,11334,13538
3168,3824,14176,2478,8642
1668,7947,7119,6346,3993
11593,12750,8093,10181,4459
2722,10691,5406,1480,11534
12280,8868,5299,13262,4147
2250,6780,894,12236,5250
4929,3138,91,327,721
11593,439,4999,14383,9696
14412,14429,5942,7930,5545
1266,626,2151,14207,213
12518,9429,705,4032,10427
8363,6922,2287,7718,200
8363,6922,2287,7718,200
7708,14360,11843,9878,5948
1304,12060,4935,14284,2574
13515,2018,14251,5520,8668
9710,613,3284,2316,1108
12788,3423,2848,1015,7680
12796,10912,7849,14392,103
844,724,12351,6593,1305
10467,5106,10671,1252,8199
12060,4204,8878,7201,11139
5015,393,9657,12525,5933
7881,7151,5745,7612,7954
6859,9289,14017,13257,1063
3135,6608,397,10050,12273
7526,10436,2126,8111,12123
4207,10286,8018,8324,8110
5051,3082,11656,307,10445
3898,14252,7340,11009,11197
8758,689,3354,6539,3086
1007,3928,10722,5420,9624
1266,14207,14198,14081,14300
8107,2423,12483,13429,4908
2064,3828,4365,6944,9664
8345,12088,4202,10667,9952
10159,2250,9639,833,6898
1956,12060,2132,13581,14139
1266,9407,1161,10865,4100
12511,720,13914,7035,11198
1893,11266,4637,10753,13340
12061,2270,7193,563,1721
1266,11258,9203,3297,12051
7569,11807,4304,11430,13779
6637,12855,6224,7539,8507
13738,560,7534,3724,4822
9261,10168,235,2586,1617
9629,7783,4250,4441,7601
10558,10775,26,9570,3705
10517,6933,13180,10842,1730
12453,11691,11296,4433,5890
12453,11691,11296,4433,5890
12453,11691,11296,4433,5890
12453,11691,11296,4433,5890
11005,6249,10353,234,8942
1108,10823,11626,2321,12856
6084,13671,14075,2303,7120
6147,8175,1973,12930,732
1266,3095,6383,9379,7006
7144,14522,1907,7971,4305
7144,941,6924,2099,6153
8868,5592,11472,2993,1950
9905,13643,11214,11296,3037
1266,4590,6834,9330,6085
12205,10439,8365,7588,7086
7440,1060,12997,9947,14423
10216,13048,784,7782,9160
11362,2843,7651,3976,10887
7569,792,6457,3738,513
11884,5060,3456,10056,3031
9672,3101,12964,14112,8635
1231,11887,9890,6077,6513
13161,6194,13387,12688,3527
6478,7526,10925,233,9757
3249,7985,5127,12096,11827
2881,13404,3111,1221,4195
12579,2882,10245,7172,10799
1266,2326,816,14293,12471
8107,8274,293,5622,3082
8148,9639,1046,4553,6071
13030,1159,11556,14308,10916
9044,11018,4235,502,9501
3818,13786,1563,11381,2233
7526,4751,11976,10666,13802
9170,12397,1043,9219,9760
9203,7246,5485,4365,590
10924,13911,515,8333,1769
8758,10653,9583,1665,13582
4460,5835,10000,12581,12118
7569,6942,12364,797,8693
12265,2865,11251,14075,3753
12429,2606,9639,11467,6751
8034,9379,5429,7837,12026
7829,12618,829,12160,5034
12061,1678,10242,7062,5535
1266,7842,3985,1185,2887
1266,7842,3985,1185,2887
5065,11018,6499,9157,1086
4605,10895,11863,8065,1309
8004,11048,5488,6231,13014
4251,11031,13639,6544,9570
11478,4593,1288,9032,8648
10770,10588,79,5023,3462
7942,5019,10282,7787,4442
9686,3330,12842,7890,4437
5564,3950,8764,7046,6586
1354,12061,2604,10854,8056
7569,6359,4876,2348,9691
1266,4278,642,1531,12256
9170,14119,4898,9219,13681
373,8021,7820,8758,2520
12799,12515,417,4513,6677
10169,14394,8892,8042,13699
6084,9223,5747,4390,14051
14325,7349,12061,10958,8988
12061,543,5611,7181,8537
1266,5440,6141,5383,11638
7285,9639,12790,3937,4548
9851,6653,3629,1635,8018
11290,7060,10823,7329,10070
8868,8973,10653,12488,10554
4099,10014,12922,12495,7418
4958,8318,12796,9140,10429
10912,8782,10590,13189,5028
478,11638,8155,5084,7206
478,11638,8155,5084,7206
1266,9155,6096,2873,11304
8355,7151,10241,8431,8989
8355,10241,5345,5130,6820
8355,10241,5345,5130,6820
8486,6781,5323,6720,11692
10453,3249,1055,4801,13452
1529,9088,14171,2168,13398
7140,4043,3552,5663,8729
4326,14131,8927,8788,7956
1183,4193,13524,2972,14414
8758,14212,10653,13749,7666
11965,2296,8886,9785,12007
14192,13052,3032,11433,85
7244,1231,11887,3803,1773
8553,11895,14290,7744,3177
4653,10938,7309,12274,4752
1603,10820,4837,8708,2365
1603,10820,4837,8708,2365
6045,7450,7536,6331,13039
1590,13442,8883,439,12903
9860,8110,4216,3107,14185
14104,289,1144,12190,10130
1910,10867,7493,14332,4219
579,14306,12131,5051,4696
3151,2092,9343,6973,5351
13624,12119,11632,2453,5256
2882,9458,10135,665,7912
3077,6593,8562,2137,2484
2121,1866,9639,10569,8511
11073,4995,2841,434,10450
10469,454,10383,1741,11467
5345,9391,14297,8432,1321
8781,1528,11228,882,10427
9448,10518,13364,8315,13279
4605,5869,12088,6864,1344
8868,13195,4250,1950,11816
2265,8868,10090,762,12779
1266,10338,6201,7626,9698
8021,9762,9639,2879,11767
4193,3948,60,11282,8240
12060,13661,3349,9210,5110
14521,3777,12007,7034,13243
1266,10282,6941,11051,2074
4599,12512,8100,3876,109
7569,11506,12714,557,6403
11446,11233,7885,5641,13353
11965,13605,7381,6113,7833
8973,8462,8942,12318,13383
1266,7000,3168,6924,3909
11790,8223,3629,950,8621
1736,3725,1417,7841,6899
7569,1111,4180,4279,5812
8638,6014,209,10663,2171
1266,5308,2967,12320,2074
1141,8482,14502,366,11238
1617,2705,8986,13556,1713
1617,2705,8986,13556,1713
12444,2674,6505,5025,10151
8868,1251,4749,4405,13262
8232,10899,9177,2941,11702
6808,9207,2740,13667,4448
4801,736,1055,104,10453
7569,12702,14009,13904,12199
4801,5270,8473,7533,1059
1682,14503,3030,1304,9664
10469,2348,11584,2266,7597
8195,6637,14329,5363,4091
4801,12542,4074,7153,5393
2660,12043,8704,7482,10487
352,7989,423,12088,8797
3494,5541,2878,4973,13341
7526,8409,127,8874,8435
8758,7724,11505,2410,10169
9329,5728,6877,9700,7670
1266,12267,11188,9203,14198
11484,13290,9189,10085,13133
10469,3868,7430,7942,10424
10168,11484,3419,2342,6626
7193,1982,8975,13822,10924
11822,11446,5733,13742,14026
10490,10972,7556,12569,13327
4193,9074,3948,13814,7856
12218,537,9639,9038,7285
3187,7635,9639,12143,11702
11760,7284,7472,11001,6055
11965,4731,1849,10075,7683
1266,3654,11236,12004,3968
14291,414,2032,515,4441
6635,12197,2748,2219,13667
3249,7059,9261,10452,13187
5051,10199,12131,5417,7003
3258,4203,14224,1973,14145
4150,11446,13413,6251,11724
8954,5308,115,3197,3297
1588,8954,12364,13628,6151
1588,8954,12364,13628,6151
3491,7651,7003,7804,1674
9217,9329,3929,4705,11460
12049,7526,5977,6607,6668
1266,10307,13133,10841,6354
195,7653,4850,12369,13896
7569,12364,12140,741,3690
10873,10391,12580,2001,11686
7569,12861,12369,2262,1849
4765,13445,5892,10863,164
2836,4605,4173,4524,910
9242,8606,5178,11194,6121
1668,7621,11446,1473,12831
14037,10131,9686,1910,3882
2602,13151,11069,10894,9393
2602,13151,11069,10894,9393
2602,4511,2814,5499,5267
2602,4511,2814,5499,5267
2602,12271,1850,1877,7981
8235,9172,13598,8680,9942
8912,10635,12392,11727,144
8912,5167,1453,1579,12994
11458,9378,5104,11786,12401
6084,271,12008,1822,13671
8922,8246,752,4490,11719
5970,1231,4096,5273,6327
11513,9165,3449,1978,9589
5516,13069,8977,4843,12757
2097,3565,985,164,9415
8904,4713,10496,2342,2781
1141,12407,3490,11411,9491
9893,1588,4155,4180,12302
4150,782,8064,9933,3758
8868,4762,5351,5978,2664
5351,6602,9420,9639,3554
1847,12989,11411,5474,2911
13807,13094,1803,10758,12183
13906,6973,988,7761,9261
4605,7747,6594,3676,13879
1266,9578,8089,7747,7000
769,13624,12119,5939,12694
2882,6586,7172,6790,1245
4605,1499,1780,4094,469
4605,1499,1780,4094,469
14446,3024,2543,8621,5708
9890,14093,6614,13679,3426
2485,2658,11106,9610,1002
7569,1759,14052,233,6623
1183,4460,9200,10172,339
8677,7321,8133,1346,10971
5937,1855,3111,7836,11310
12989,10278,10075,11142,12888
7496,12751,6617,8774,2917
8397,10484,591,14539,9378
13555,10691,9506,6996,9208
13181,2581,14266,12761,13160
12890,11367,9977,9793,5314
12088,5425,2301,4922,9743
9686,13410,7304,10131,11041
8576,4605,9583,2060,14016
528,10793,6117,14392,4993
8868,12406,10554,10572,7482
5995,13406,12916,1882,14052
11792,12095,8848,12258,4595
7569,4954,5854,1207,5006
7487,8926,4218,2493,5586
1785,8386,3082,3340,10682
5524,6876,9788,5762,4430
5642,11188,10738,6887,823
519,9668,160,8480,11988
10214,3243,13230,9647,6930
10939,3948,4910,7720,2722
10939,11188,11638,3932,8508
1192,11351,4725,1518,857
5546,7485,3327,9114,1887
11773,9165,9889,1978,11896
11773,9165,9889,1978,11896
11773,9165,9889,1978,11896
7569,4338,10407,12011,359
11900,10628,4534,7224,4487
12061,10191,3634,4223,13000
7569,2348,12922,12311,12640
7569,5242,13470,233,2348
5783,10805,9066,6313,1928
13847,1928,9768,5253,10324
13847,1928,9768,5253,10324
5436,9146,4010,6004,7260
14286,12938,11062,8890,5918
2363,9064,7653,14449,2683
5807,5415,9203,8288,1491
13025,7909,4936,9532,13651
7526,6585,13483,1108,10519
6616,12060,2702,13015,7986
6616,12060,2702,13015,7986
1154,5980,12805,958,4499
7569,5073,4304,2348,1369
10590,9156,5593,10052,11108
6885,6308,11173,12728,13795
8868,4520,12778,12162,11245
8069,9046,7169,7137,11350
12061,317,2624,12760,12251
10504,2896,14075,4524,2142
8868,11334,10552,13262,6774
2826,11175,307,5147,1518
6521,12923,1362,1617,2701
4175,3678,12743,945,8178
4175,3678,12743,945,8178
4362,13025,12099,10286,253
8087,9686,10131,7358,14037
528,1493,8513,6517,9501
4244,7093,12166,8525,10914
8797,12023,14501,1347,6888
13010,3948,10534,4682,7333
11949,5051,12580,9003,8243
11949,5051,12580,9003,8243
6364,12088,13762,12013,5364
6084,7221,2410,761,4397
4831,3441,1547,11911,11556
6312,11455,8099,8110,4569
6312,11455,8099,8110,4569
1141,5479,13111,4554,9163
4605,3794,10508,6166,2312
1588,7323,7504,2250,11595
4305,13858,2069,10733,6031
12061,6878,5063,10442,9420
4605,2321,815,8761,6686
2886,9639,13792,14080,2606
130,8868,10554,12691,6345
3082,5051,7405,1396,1272
13911,999,2218,14419,10756
1011,9383,8067,9461,13961
6606,5753,2783,13064,2517
5051,3082,3461,11213,2949
7642,14333,4935,4757,8692
7569,3480,14401,4954,9264
3170,6109,2517,454,10469
13163,11446,373,5809,760
5308,38,3356,10673,13144
2578,9686,5373,7699,10600
9732,11609,9585,10551,92
3951,10086,4399,4175,10227
5770,6395,11731,4161,11617
5618,277,9993,9461,6049
9170,13305,2819,2858,8216
12111,13109,5031,10853,13892
2314,9324,5909,11555,11781
7506,1700,12750,4798,10825
13499,10003,14380,5509,580
195,9669,3799,5636,13900
6084,6656,4588,13372,1128
1817,13170,7687,14522,3439
6665,12674,9639,10223,2176
7658,8927,1488,9787,7042
4150,10593,1055,4801,11473
1871,10669,10357,13808,7481
1787,1657,1378,8094,11453
1266,6550,292,10383,5638
6084,14414,761,5931,12397
10815,688,289,2965,778
2528,2587,10770,4523,1973
12061,9886,10936,10897,8537
4460,2188,6533,3368,5606
12609,12154,9305,59,14210
1266,9330,2937,2266,14052
3554,5237,10814,12443,4068
7708,10029,6551,1841,3168
12543,6195,8123,7035,5635
159,11533,13421,10343,10309
8868,12195,4926,1108,7035
7569,4599,13341,1230,2426
12088,4260,70,6922,8331
12061,13443,1945,5736,3271
6612,5919,9898,1442,12338
1266,5262,12521,2074,13300
2292,12088,5575,8108,7462
9793,4790,9639,2062,6861
6494,10631,14276,10505,8426
6084,50,12852,5229,14519
5308,5359,14528,13853,12203
2592,9320,7719,4569,8074
7569,10741,1658,3483,11014
12061,11464,8622,9734,12448
12061,11464,8622,9734,12448
12061,11464,8622,9734,12448
9359,13639,1366,3273,8144
10994,11638,2455,13758,13666
1266,6006,9203,642,1668
14268,2303,637,1358,10406
4445,5097,7708,9145,2484
13333,9686,1945,1880,5098
3135,3488,7008,10949,14451
1588,398,1019,12672,14461
12061,2785,1174,4204,10118
12932,12060,14018,1304,4365
6084,14021,9810,14022,10718
8868,6178,5178,13031,9598
7569,14310,910,4300,11036
3482,12088,6922,3441,6036
11709,91,3424,9052,2730
5285,6344,13293,513,2283
8320,5065,4980,1344,4976
13814,12860,4193,9395,3948
1304,4748,12060,8972,12656
4460,836,7973,7293,1637
8868,13973,4667,6037,14447
4929,3753,3015,10104,1344
13144,2423,5150,6071,4478
8107,5291,1691,2423,8125
8107,5291,1691,2423,8125
3953,373,11446,5075,2354
1928,5302,14414,11309,11199
14415,6090,470,7492,4648
12061,14009,8224,14358,7413
1555,13911,5848,3591,3025
10183,4342,2769,2891,7942
12936,613,10496,11608,12467
13380,11386,3317,9639,2917
12061,9465,11242,7062,5944
9099,7833,7897,6595,12968
7264,1055,104,7537,4150
528,101,11109,11981,9501
8868,7009,7280,12162,1048
11944,7009,7630,7731,8754
7569,7009,8633,12329,4478
6635,10236,11895,9071,1287
1266,5818,550,9169,5801
11484,604,2342,13717,9371
11874,12060,160,13935,6438
5285,2993,4136,14450,4762
4626,1662,12852,13671,423
7268,9639,3793,11302,12429
528,12096,3941,8946,3473
3135,8597,171,2670,13409
4801,262,10453,12647,4718
8758,13242,10653,9583,7877
1588,11532,7129,2582,11909
8776,3249,2623,13700,4087
4106,1907,13607,14522,13160
10783,11887,2041,1231,4688
2590,8868,14194,2665,591
2590,9639,11701,14082,7791
6533,8137,13025,8776,9464
10105,4593,391,6201,8921
5536,3134,4536,11430,6565
1266,3683,721,9001,1784
8610,11446,373,11111,1389
8866,8172,6849,8617,4392
9639,3456,9547,4887,13801
7708,4837,5891,10019,7757
3197,3249,7181,2738,3768
3197,3249,7181,2738,3768
3197,3249,7181,2738,3768
2311,3415,8433,5295,6772
2311,3415,8433,5295,6772
7569,2167,6858,8867,917
9672,734,3516,3190,1178
118,1835,5309,3962,13869
7971,7333,14389,12736,11232
7719,2772,2593,6662,12673
921,11927,5909,11449,3591
4262,5316,9639,12508,9807
7854,14322,258,6564,5724
4929,7946,9233,13420,1819
12265,13216,10921,6875,8568
7978,12037,2935,3290,4939
7569,5870,5318,11433,14113
10154,14365,1907,4305,7867
13287,6604,3393,8224,5348
5895,5089,2581,4173,10435
10446,5888,1619,4895,7371
1266,7400,12762,11228,10008
7569,9978,9329,2348,4086
8131,10793,14288,1759,12846
2695,7523,6345,4419,14334
5682,4801,10495,6834,2313
5682,4801,10495,6834,2313
5682,4801,10495,6834,2313
4479,9273,5004,13377,663
771,7172,5262,5957,3927
10690,3751,8018,6662,9884
13847,10854,12701,9671,5773
13959,4364,3933,1352,5574
3135,4814,13577,9265,736
4348,10815,3459,6576,3361
9872,3522,11865,5316,9258
6084,9174,12594,11925,12159
1266,12397,8253,5756,6325
13159,12987,6478,7758,11046
6640,7842,10463,4095,7647
12061,8537,14423,10663,6973
3792,12060,11171,1508,9036
3792,12060,11171,1508,9036
7569,12957,919,3655,4279
3226,3225,9704,2645,11031
4605,9346,150,3051,7357
8758,11122,9719,2056,9628
385,1644,8665,11936,11270
13847,12856,11826,8206,5265
1588,14380,12450,7391,6302
12061,1528,11464,13631,13900
8392,4854,12660,11751,804
241,9973,5340,1336,5355
4605,2781,9247,12858,10895
9602,8010,12157,12747,10876
4599,1896,942,3414,3341
4605,6109,14291,4498,5286
4602,3555,7006,8920,8889
133,4342,5116,6790,4942
4605,9420,8928,4441,11319
4605,839,9604,6883,8309
7440,4442,11411,1694,4588
12622,4951,7440,10333,12091
8868,13186,12397,12920,8356
3715,8404,13278,8876,7792
6958,3082,5555,4776,12157
9753,5904,6550,1986,4173
6833,13847,7918,5988,8788
1266,10435,8766,9725,714
11254,7780,1617,12119,1312
9429,9528,8576,8562,10502
528,13700,8866,6764,13381
14351,404,7657,3767,9636
14351,404,7657,3767,9636
14351,404,7657,3767,9636
14351,3042,14539,10755,9181
14351,3042,14539,10755,9181
14351,3042,14539,10755,9181
14351,3042,14539,10755,9181
12290,6661,11957,2581,1166
9449,11715,1633,1830,8089
1266,7091,478,642,12647
10469,3600,8908,164,11228
10997,530,3738,9180,1437
9448,2105,9814,10518,4849
1231,1036,9906,4263,10722
1448,10628,12265,9968,8568
3580,5700,3738,3981,13372
7569,7879,10520,3694,13700
2481,7046,2252,12076,7530
10131,12480,2075,6594,1152
4684,9586,8009,4216,5299
9940,4526,9639,5975,12698
2980,11446,7730,373,8555
5943,2369,3127,14294,4665
12199,13305,373,8657,3091
8627,5538,12000,3950,832
9099,3592,7035,9621,5687
2117,5584,8244,13315,5232
6833,7389,5436,3109,13054
813,2189,8221,2227,5421
7566,6397,4944,3553,2378
10344,3419,5293,13220,7528
10344,3135,4007,7279,12776
10344,3135,4007,7279,12776
13847,11576,792,1354,12209
1318,9312,5560,13850,10829
9698,13310,1668,14198,11446
9312,12411,5979,4218,5998
8868,409,3265,6675,10370
12088,409,14247,12753,5043
2663,13699,14503,543,3749
12313,6198,1668,6055,13303
5564,5780,5593,8111,7842
3652,4193,7399,3948,278
7708,5365,13383,10587,8312
1986,14158,12060,7889,8257
7846,7526,1869,8111,233
1007,3928,600,504,10595
14015,5001,13346,2961,6134
1266,13324,213,9434,7006
5051,4658,2167,901,9718
9775,7526,1861,9838,3030
7569,2159,11034,6223,8036
6116,1947,1231,11730,2060
7569,12540,4954,6285,13900
8868,12874,12397,7602,6622
41,6708,8450,13580,70
373,11446,7885,5823,4874
1266,7912,7158,7036,10282
10234,1987,9807,13909,3778
1231,9499,3489,6327,4371
8829,13860,9560,12438,11274
8829,654,9203,10293,8893
7312,13639,13356,6941,3411
988,10020,8492,12572,12919
8868,2777,8894,3493,3240
593,9639,3934,13792,8273
593,9639,3934,13792,8273
8221,10520,2857,2137,11861
3096,4591,14268,10070,12115
12763,1410,14521,7849,9670
4605,10148,4450,5287,5456
10419,9670,10605,4845,7006
1658,2447,11232,4172,5996
8518,719,6823,8219,2574
7409,11446,14172,13531,7377
3310,797,12328,13650,6880
3768,9146,190,7840,3681
3135,5774,12879,3268,12273
1266,10000,10814,5683,6067
13615,7944,6590,5799,5648
754,5980,6535,11859,14268
10613,7983,11299,9639,7882
5817,2780,14505,7729,11235
7486,12333,12535,9361,4241
1266,7677,3168,9049,11236
13796,6768,10529,5337,11397
4911,7840,8633,12508,7332
12061,8815,3011,10854,5550
11446,537,7945,10390,10665
4868,1366,11771,11627,5051
7719,4569,5079,11249,8215
4605,1525,1095,7035,4182
8758,4377,8767,10653,7181
14521,9670,2822,8893,22
2528,14521,8741,2822,7566
10558,12455,12457,3138,9031
10432,7937,4822,6331,2742
8246,12724,10518,2238,9765
7569,13068,4976,1451,12264
10234,9639,12496,3832,296
3135,10202,2253,7853,7970
4590,12060,1304,2244,4681
8868,3626,11334,3493,3403
2496,1133,7743,3434,7787
14216,1588,9569,3485,9763
14216,1588,9569,3485,9763
8868,11245,7424,11816,4144
7569,2502,12933,5279,5318
10691,3414,10845,3855,13666
14268,5980,4084,6931,4800
4505,3462,6149,8717,5173
4505,3462,6149,8717,5173
7569,2288,10390,7209,14435
1565,2447,2215,9670,4180
5860,9043,9639,2743,14528
9156,7645,7430,14439,977
5307,10427,13553,4626,12432
11965,1463,2941,5508,11238
12061,7679,4960,286,11053
528,8042,2874,8428,2630
439,9703,7025,6055,1229
6091,11715,7688,1633,1016
2628,4908,12195,4155,6489
3135,8770,2819,6864,5333
10691,5751,6862,8159,5295
373,377,7885,3061,9865
528,11768,13974,3985,6764
7526,8035,1861,195,6556
12511,1014,8543,7035,8563
4935,7666,12550,5382,10806
4935,7666,12550,5382,10806
9203,1410,11638,9395,8505
3135,2530,13540,12280,13794
1527,12938,1102,11362,8414
2689,11446,373,4973,14495
1005,12563,1275,3589,3096
12413,822,1471,14234,13514
373,10414,6350,7051,8528
4001,385,5390,13311,4630
5980,12825,7434,12170,12805
13269,12216,13929,8303,6564
9639,12410,11825,10294,1196
6533,6165,13742,8199,7325
6533,6165,13742,8199,7325
1539,11707,7095,3629,10808
528,12114,12489,14051,5384
5980,12574,10024,3457,8868
13965,1727,2697,10791,1368
8308,5003,135,12424,13877
11969,6746,9639,2611,6154
12060,7342,5392,2381,9862
12060,7342,5392,2381,9862
8089,5307,6491,11767,14435
1266,9698,1692,9761,6016
10469,8662,4946,11901,13260
11249,10663,12488,9655,7823
8758,10653,3442,6697,11850
5962,68,11018,13201,4980
13025,13564,13613,6225,2560
11446,3071,13875,4099,9865
12677,10808,4704,6809,9058
12677,10808,4704,6809,9058
528,11965,11818,10873,11264
8464,7797,3793,2266,9689
14268,13815,12968,10461,2303
528,8437,5202,4926,2100
7569,5895,3655,2348,999
4155,10253,1874,11122,4160
4155,10253,1874,11122,4160
4605,1217,6011,11101,9225
10636,4845,3707,9005,13188
3135,4818,11537,12580,1532
8868,1003,13372,8356,13443
10469,7602,824,9262,1740
11446,9865,7678,12850,9344
3135,12874,1718,8770,11021
13400,1674,8320,195,12726
12936,6638,9919,10568,4851
8363,6922,2287,7718,200
10250,5161,2018,10614,6773
10525,4500,5854,12574,9063
1304,12060,4935,14284,2574
10899,7159,4440,10070,9882
4801,7392,8095,8874,945
7751,4652,9553,6688,4995
10469,2877,10293,4318,6615
7569,7942,2582,4729,13074
2606,10504,4324,9958,91
130,3234,11107,13029,13002
6972,1512,14540,7430,8093
11441,13048,6131,2151,3776
6948,12968,5980,5154,6995
219,12060,5321,6927,13581
10738,9589,7139,1491,7606
14158,2777,2739,14391,12132
1999,5924,3390,373,10383
1266,13853,112,11200,12080
1266,4368,12256,14248,11238
3193,10145,13980,328,11096
8110,9292,10504,13521,3470
11887,12060,4803,13348,7201
1266,11517,3113,9463,13303
142,6115,5655,13405,10783
4605,5717,4649,5133,13795
3236,4884,1645,4487,4867
6084,5397,7371,761,1270
3082,13337,3186,88,12472
9639,1271,8100,8534,2267
6640,5299,13002,5750,3234
2117,3258,2882,6477,3862
2576,14268,12170,5980,5140
8868,2250,833,7886,40
860,4979,1745,209,6999
9984,7602,9883,7797,10779
1266,9407,1161,10865,4100
